date,ticker,trade_type,position_type,quantity,price,value,strike,expiration,option_type,strategy,exit_reason
2021-11-04,META,open,option,1,16.78231888476776,1678.231888476776,334,2021-12-06,call,dispersion,
2021-11-04,META,open,option,1,15.922621539969299,1592.26215399693,334,2021-12-06,put,dispersion,
2021-11-04,GOOGL,open,option,3,6.241470781797844,1872.4412345393532,148,2021-12-06,call,dispersion,
2021-11-04,GOOGL,open,option,3,6.420179593669701,1926.0538781009104,148,2021-12-06,put,dispersion,
2021-11-04,AVGO,open,option,14,1.5042424335703721,2105.939406998521,51,2021-12-06,call,dispersion,
2021-11-04,AVGO,open,option,13,1.6155110591325013,2100.1643768722515,51,2021-12-06,put,dispersion,
2021-11-04,GOOG,open,option,2,6.391041059358443,1278.2082118716885,148,2021-12-06,call,dispersion,
2021-11-04,GOOG,open,option,3,6.149660149550286,1844.8980448650857,148,2021-12-06,put,dispersion,
2021-11-04,TSLA,open,option,1,29.348434732186433,2934.8434732186433,410,2021-12-06,call,dispersion,
2021-11-04,TSLA,open,option,1,28.660159305773647,2866.0159305773645,410,2021-12-06,put,dispersion,
2021-11-04,JPM,open,option,3,4.818687939837346,1445.606381951204,153,2021-12-06,call,dispersion,
2021-11-04,JPM,open,option,3,4.564092022090151,1369.2276066270451,153,2021-12-06,put,dispersion,
2021-11-04,LLY,open,option,1,10.31733291160704,1031.7332911607039,262,2021-12-06,call,dispersion,
2021-11-04,LLY,open,option,1,10.142426310041472,1014.2426310041471,262,2021-12-06,put,dispersion,
2021-11-04,V,open,option,1,9.590952488219443,959.0952488219443,203,2021-12-06,call,dispersion,
2021-11-04,V,open,option,1,8.915403390493793,891.5403390493793,203,2021-12-06,put,dispersion,
2021-11-04,XOM,open,option,6,1.928013085723336,1156.8078514340016,57,2021-12-06,call,dispersion,
2021-11-04,XOM,open,option,5,2.172260219092326,1086.130109546163,57,2021-12-06,put,dispersion,
2021-11-04,UNH,open,option,1,14.930314283082168,1493.0314283082168,434,2021-12-06,call,dispersion,
2021-11-04,UNH,open,option,1,14.001202033404837,1400.1202033404838,434,2021-12-06,put,dispersion,
2021-11-04,MA,open,option,1,15.552343241007662,1555.2343241007661,329,2021-12-06,call,dispersion,
2021-11-04,MA,open,option,1,14.913441470555256,1491.3441470555256,329,2021-12-06,put,dispersion,
2021-11-04,COST,open,option,1,15.421353737613146,1542.1353737613144,494,2021-12-06,call,dispersion,
2021-11-04,COST,open,option,1,14.946484878992237,1494.6484878992237,494,2021-12-06,put,dispersion,
2021-11-04,NFLX,open,option,1,29.516545759371866,2951.6545759371866,668,2021-12-06,call,dispersion,
2021-11-04,NFLX,open,option,1,27.946259956494885,2794.6259956494887,668,2021-12-06,put,dispersion,
2021-11-04,PG,open,option,3,2.838933620201203,851.680086060361,134,2021-12-06,call,dispersion,
2021-11-04,PG,open,option,3,2.491982711138597,747.5948133415791,134,2021-12-06,put,dispersion,
2021-11-04,JNJ,open,option,3,3.038525577141627,911.557673142488,149,2021-12-06,call,dispersion,
2021-11-04,JNJ,open,option,3,3.064176348362878,919.2529045088634,149,2021-12-06,put,dispersion,
2021-11-04,ABBV,open,option,3,2.777114632736968,833.1343898210903,104,2021-12-06,call,dispersion,
2021-11-04,ABBV,open,option,2,3.0947046258026205,618.9409251605241,104,2021-12-06,put,dispersion,
2021-11-04,WMT,open,option,9,1.0125343597514664,911.2809237763198,48,2021-12-06,call,dispersion,
2021-11-04,WMT,open,option,9,0.9328153641006267,839.5338276905641,48,2021-12-06,put,dispersion,
2021-11-04,HD,open,option,1,9.530923219936682,953.0923219936682,341,2021-12-06,call,dispersion,
2021-11-04,HD,open,option,1,8.74618189527402,874.618189527402,341,2021-12-06,put,dispersion,
2021-11-04,BAC,open,option,4,1.6477312044519294,659.0924817807718,43,2021-12-06,call,dispersion,
2021-11-04,BAC,open,option,5,1.3117112255294394,655.8556127647197,43,2021-12-06,put,dispersion,
2021-11-04,KO,open,option,7,0.8993715554364492,629.5600888055144,51,2021-12-06,call,dispersion,
2021-11-04,KO,open,option,7,0.871010816984878,609.7075718894146,51,2021-12-06,put,dispersion,
2021-11-04,CRM,open,option,1,9.19559912077176,919.559912077176,306,2021-12-06,call,dispersion,
2021-11-04,CRM,open,option,1,8.330511289183335,833.0511289183335,306,2021-12-06,put,dispersion,
2021-11-04,CVX,open,option,2,2.660496065485219,532.0992130970438,99,2021-12-06,call,dispersion,
2021-11-04,CVX,open,option,2,2.670698649498121,534.1397298996242,99,2021-12-06,put,dispersion,
2021-11-04,ORCL,open,option,1,3.362113534000372,336.2113534000372,91,2021-12-06,call,dispersion,
2021-11-04,ORCL,open,option,2,2.9532028675325392,590.6405735065078,91,2021-12-06,put,dispersion,
2021-11-04,MRK,open,option,1,4.127980394624913,412.7980394624913,82,2021-12-06,call,dispersion,
2021-11-04,MRK,open,option,1,4.404476310318863,440.4476310318863,82,2021-12-06,put,dispersion,
2021-11-04,PM,open,option,2,2.8406472694816784,568.1294538963357,78,2021-12-06,call,dispersion,
2021-11-04,PM,open,option,2,2.2906012388903747,458.12024777807494,78,2021-12-06,put,dispersion,
2021-11-04,CSCO,open,option,3,1.5621970866914126,468.65912600742377,51,2021-12-06,call,dispersion,
2021-11-04,CSCO,open,option,5,1.127292616550445,563.6463082752225,51,2021-12-06,put,dispersion,
2021-11-04,WFC,open,option,2,2.3811108872676954,476.2221774535391,46,2021-12-06,call,dispersion,
2021-11-04,WFC,open,option,3,1.8073027422046763,542.1908226614029,46,2021-12-06,put,dispersion,
2021-11-04,IBM,open,option,1,4.966547022867594,496.6547022867594,104,2021-12-06,call,dispersion,
2021-11-04,IBM,open,option,1,5.00500798761324,500.500798761324,104,2021-12-06,put,dispersion,
2021-11-04,ABT,open,option,1,3.870369546478706,387.03695464787063,121,2021-12-06,call,dispersion,
2021-11-04,ABT,open,option,1,3.2612047820819896,326.12047820819896,121,2021-12-06,put,dispersion,
2021-11-04,LIN,open,option,1,8.62395415444405,862.395415444405,316,2021-12-06,call,dispersion,
2021-11-04,LIN,open,option,1,8.051650174164536,805.1650174164536,316,2021-12-06,put,dispersion,
2021-11-04,GE,open,option,2,2.4757940537807173,495.15881075614345,64,2021-12-06,call,dispersion,
2021-11-04,GE,open,option,2,1.8964795986421414,379.2959197284283,64,2021-12-06,put,dispersion,
2021-11-04,MCD,open,option,1,5.773741833632982,577.3741833632982,234,2021-12-06,call,dispersion,
2021-11-04,MCD,open,option,1,5.3361815616834605,533.6181561683461,234,2021-12-06,put,dispersion,
2021-11-04,PEP,open,option,1,3.3311964833525707,333.11964833525707,148,2021-12-06,call,dispersion,
2021-11-04,PEP,open,option,1,2.6601280735444135,266.01280735444135,148,2021-12-06,put,dispersion,
2021-11-04,ACN,open,option,1,10.595588515753661,1059.5588515753661,351,2021-12-06,call,dispersion,
2021-11-04,ACN,open,option,1,10.412163757242922,1041.2163757242922,351,2021-12-06,put,dispersion,
2021-11-04,TMO,open,option,1,17.770057127900486,1777.0057127900486,634,2021-12-06,call,dispersion,
2021-11-04,TMO,open,option,1,16.53301716807232,1653.301716807232,634,2021-12-06,put,dispersion,
2021-11-04,T,open,option,8,0.5331551279055979,426.52410232447835,15,2021-12-06,call,dispersion,
2021-11-04,T,open,option,14,0.31744370546706246,444.42118765388744,15,2021-12-06,put,dispersion,
2021-11-04,VZ,open,option,4,1.0847248242175596,433.8899296870238,42,2021-12-06,call,dispersion,
2021-11-04,VZ,open,option,5,0.8242482375079696,412.1241187539848,42,2021-12-06,put,dispersion,
2021-11-04,DIS,open,option,1,5.648045933763797,564.8045933763797,168,2021-12-06,call,dispersion,
2021-11-04,DIS,open,option,1,5.151641295909442,515.1641295909442,168,2021-12-06,put,dispersion,
2021-11-04,PLTR,open,option,2,1.8132112201392463,362.64224402784924,26,2021-12-06,call,dispersion,
2021-11-04,PLTR,open,option,3,1.297662810812911,389.29884324387325,26,2021-12-06,put,dispersion,
2021-11-04,ISRG,open,option,1,13.47174313827054,1347.174313827054,363,2021-12-06,call,dispersion,
2021-11-04,ISRG,open,option,1,12.5158003587525,1251.58003587525,363,2021-12-06,put,dispersion,
2021-11-04,QCOM,open,option,1,8.908762216280522,890.8762216280522,145,2021-12-06,call,dispersion,
2021-11-04,QCOM,open,option,1,9.034468636431214,903.4468636431213,145,2021-12-06,put,dispersion,
2021-11-04,ADBE,open,option,1,28.20171420499986,2820.171420499986,674,2021-12-06,call,dispersion,
2021-11-04,ADBE,open,option,1,26.940924396501316,2694.0924396501314,674,2021-12-06,put,dispersion,
2021-11-04,RTX,open,option,2,1.7545218371717723,350.90436743435447,81,2021-12-06,call,dispersion,
2021-11-04,RTX,open,option,2,1.5805601685161363,316.11203370322727,81,2021-12-06,put,dispersion,
2021-11-04,NOW,open,option,1,33.68591485821412,3368.591485821412,702,2021-12-06,call,dispersion,
2021-11-04,NOW,open,option,1,32.726108798224516,3272.6108798224514,702,2021-12-06,put,dispersion,
2021-11-04,GS,open,option,1,14.416826201777099,1441.6826201777099,372,2021-12-06,call,dispersion,
2021-11-04,GS,open,option,1,13.334490206796545,1333.4490206796545,372,2021-12-06,put,dispersion,
2021-11-04,AMGN,open,option,1,5.6710982571003825,567.1098257100382,192,2021-12-06,call,dispersion,
2021-11-04,AMGN,open,option,1,5.051944564536441,505.19445645364414,192,2021-12-06,put,dispersion,
2021-11-05,META,close,option,-1,14.300100905478558,-1430.0100905478557,334,2021-12-06,put,dispersion,stop_loss
2021-11-05,AVGO,close,option,-13,1.3054874842297792,-1697.133729498713,51,2021-12-06,put,dispersion,stop_loss
2021-11-05,LLY,close,option,-1,8.479296775025347,-847.9296775025347,262,2021-12-06,call,dispersion,stop_loss
2021-11-05,V,close,option,-1,6.838168409278495,-683.8168409278495,203,2021-12-06,put,dispersion,stop_loss
2021-11-05,MA,close,option,-1,11.37299367009851,-1137.2993670098508,329,2021-12-06,put,dispersion,stop_loss
2021-11-05,COST,close,option,-1,13.626719543913907,-1362.6719543913907,494,2021-12-06,call,dispersion,stop_loss
2021-11-05,NFLX,close,option,-1,22.248818555035314,-2224.8818555035314,668,2021-12-06,call,dispersion,stop_loss
2021-11-05,JNJ,close,option,-3,2.7052758365402667,-811.58275096208,149,2021-12-06,call,dispersion,stop_loss
2021-11-05,HD,close,option,-1,8.473556237409241,-847.3556237409241,341,2021-12-06,call,dispersion,stop_loss
2021-11-05,CVX,close,option,-2,2.332159126253586,-466.4318252507172,99,2021-12-06,put,dispersion,stop_loss
2021-11-05,MRK,close,option,-1,2.442235171573177,-244.2235171573177,82,2021-12-06,call,dispersion,stop_loss
2021-11-05,IBM,close,option,-1,4.332831482266158,-433.2831482266158,104,2021-12-06,put,dispersion,stop_loss
2021-11-05,ABT,close,option,-1,2.5337996181699154,-253.37996181699154,121,2021-12-06,call,dispersion,stop_loss
2021-11-05,GE,close,option,-2,1.370398521396556,-274.07970427931116,64,2021-12-06,put,dispersion,stop_loss
2021-11-05,PEP,close,option,-1,2.2166690107151865,-221.66690107151865,148,2021-12-06,put,dispersion,stop_loss
2021-11-05,TMO,close,option,-1,11.609544415625379,-1160.9544415625378,634,2021-12-06,call,dispersion,stop_loss
2021-11-05,T,close,option,-14,0.2790640203145429,-390.6896284403601,15,2021-12-06,put,dispersion,stop_loss
2021-11-05,DIS,close,option,-1,3.8102893625829566,-381.02893625829563,168,2021-12-06,put,dispersion,stop_loss
2021-11-05,QCOM,close,option,-1,7.13426054898877,-713.426054898877,145,2021-12-06,put,dispersion,stop_loss
2021-11-05,ADBE,close,option,-1,24.130583356566888,-2413.0583356566885,674,2021-12-06,call,dispersion,stop_loss
2021-11-05,RTX,close,option,-2,1.009912666629603,-201.9825333259206,81,2021-12-06,put,dispersion,stop_loss
2021-11-05,SPY,open,option,-80,9.158032469262452,-73264.2597540996,445,2021-12-06,call,dispersion,
2021-11-05,SPY,open,option,-93,7.916577629385245,-73624.17195328278,445,2021-12-06,put,dispersion,
2021-11-05,AAPL,open,option,18,4.2770456707904,7698.68220742272,149,2021-12-06,call,dispersion,
2021-11-05,AAPL,open,option,17,4.345774113943136,7387.8159937033315,149,2021-12-06,put,dispersion,
2021-11-05,NVDA,open,option,32,2.1581882655447746,6906.2024497432785,30,2021-12-06,call,dispersion,
2021-11-05,NVDA,open,option,29,2.4110388677154546,6992.012716374819,30,2021-12-06,put,dispersion,
2021-11-05,MSFT,open,option,5,12.515319409957186,6257.659704978593,326,2021-12-06,call,dispersion,
2021-11-05,MSFT,open,option,5,11.649902241183582,5824.951120591792,326,2021-12-06,put,dispersion,
2021-11-05,AMZN,open,option,6,6.983711262013273,4190.226757207964,176,2021-12-06,call,dispersion,
2021-11-05,AMZN,open,option,6,6.735512716297222,4041.3076297783336,176,2021-12-06,put,dispersion,
2021-11-05,META,open,option,1,17.3833036655885,1738.33036655885,340,2021-12-06,call,dispersion,
2021-11-05,META,open,option,1,17.27650501126638,1727.6505011266381,340,2021-12-06,put,dispersion,
2021-11-05,GOOGL,open,option,3,6.849038160987419,2054.7114482962256,148,2021-12-06,call,dispersion,
2021-11-05,GOOGL,open,option,3,6.45410124359347,1936.230373078041,148,2021-12-06,put,dispersion,
2021-11-05,AVGO,open,option,13,1.6306196257936456,2119.8055135317395,52,2021-12-06,call,dispersion,
2021-11-05,AVGO,open,option,12,1.78925685689331,2147.108228271972,52,2021-12-06,put,dispersion,
2021-11-05,GOOG,open,option,2,6.507197320355033,1301.4394640710066,149,2021-12-06,call,dispersion,
2021-11-05,GOOG,open,option,2,6.716855939289772,1343.3711878579543,149,2021-12-06,put,dispersion,
2021-11-05,TSLA,open,option,1,30.987571227179473,3098.7571227179474,407,2021-12-06,call,dispersion,
2021-11-05,TSLA,open,option,1,29.933473311524608,2993.347331152461,407,2021-12-06,put,dispersion,
2021-11-05,JPM,open,option,3,4.887114403132699,1466.1343209398096,153,2021-12-06,call,dispersion,
2021-11-05,JPM,open,option,3,4.859057755270143,1457.717326581043,153,2021-12-06,put,dispersion,
2021-11-05,LLY,open,option,1,11.120026358092858,1112.0026358092857,256,2021-12-06,call,dispersion,
2021-11-05,LLY,open,option,1,10.764037369011902,1076.4037369011903,256,2021-12-06,put,dispersion,
2021-11-05,V,open,option,1,10.873565221600515,1087.3565221600516,211,2021-12-06,call,dispersion,
2021-11-05,V,open,option,1,10.511903196389184,1051.1903196389185,211,2021-12-06,put,dispersion,
2021-11-05,XOM,open,option,5,2.3082819929740452,1154.1409964870227,57,2021-12-06,call,dispersion,
2021-11-05,XOM,open,option,5,2.0190907838877763,1009.5453919438881,57,2021-12-06,put,dispersion,
2021-11-05,UNH,open,option,1,15.648036402755736,1564.8036402755736,433,2021-12-06,call,dispersion,
2021-11-05,UNH,open,option,1,14.6474068066305,1464.74068066305,433,2021-12-06,put,dispersion,
2021-11-05,MA,open,option,1,18.09695549649817,1809.6955496498167,342,2021-12-06,call,dispersion,
2021-11-05,MA,open,option,1,17.347632826941407,1734.7632826941408,342,2021-12-06,put,dispersion,
2021-11-05,COST,open,option,1,15.065206141563635,1506.5206141563635,491,2021-12-06,call,dispersion,
2021-11-05,COST,open,option,1,14.015791724730548,1401.5791724730548,491,2021-12-06,put,dispersion,
2021-11-05,NFLX,open,option,1,31.588283731195247,3158.8283731195247,646,2021-12-06,call,dispersion,
2021-11-05,NFLX,open,option,1,30.771929398334976,3077.192939833498,646,2021-12-06,put,dispersion,
2021-11-05,PG,open,option,3,2.8092741986835534,842.782259605066,135,2021-12-06,call,dispersion,
2021-11-05,PG,open,option,3,2.803481417423839,841.0444252271518,135,2021-12-06,put,dispersion,
2021-11-05,JNJ,open,option,2,3.16445167588671,632.890335177342,148,2021-12-06,call,dispersion,
2021-11-05,JNJ,open,option,2,3.257033069039778,651.4066138079556,148,2021-12-06,put,dispersion,
2021-11-05,ABBV,open,option,3,2.9613302157162806,888.3990647148842,104,2021-12-06,call,dispersion,
2021-11-05,ABBV,open,option,2,3.1785222804545867,635.7044560909173,104,2021-12-06,put,dispersion,
2021-11-05,WMT,open,option,10,0.9119042044614538,911.9042044614538,48,2021-12-06,call,dispersion,
2021-11-05,WMT,open,option,7,1.1679406928368081,817.5584849857657,48,2021-12-06,put,dispersion,
2021-11-05,HD,open,option,1,9.869343505852157,986.9343505852157,338,2021-12-06,call,dispersion,
2021-11-05,HD,open,option,1,9.573495380436668,957.3495380436668,338,2021-12-06,put,dispersion,
2021-11-05,BAC,open,option,4,1.5546769446467614,621.8707778587045,43,2021-12-06,call,dispersion,
2021-11-05,BAC,open,option,4,1.5500610382471365,620.0244152988546,43,2021-12-06,put,dispersion,
2021-11-05,KO,open,option,6,1.0528775708897982,631.726542533879,51,2021-12-06,call,dispersion,
2021-11-05,KO,open,option,8,0.8113069304563751,649.0455443651001,51,2021-12-06,put,dispersion,
2021-11-05,CRM,open,option,1,8.54455437637995,854.4554376379949,306,2021-12-06,call,dispersion,
2021-11-05,CRM,open,option,1,8.481818766200888,848.1818766200888,306,2021-12-06,put,dispersion,
2021-11-05,CVX,open,option,2,2.8712280926393206,574.245618527864,100,2021-12-06,call,dispersion,
2021-11-05,CVX,open,option,2,2.814370897807727,562.8741795615454,100,2021-12-06,put,dispersion,
2021-11-05,ORCL,open,option,1,3.1971891649910233,319.7189164991023,91,2021-12-06,call,dispersion,
2021-11-05,ORCL,open,option,1,3.442105688128848,344.2105688128848,91,2021-12-06,put,dispersion,
2021-11-05,MRK,open,option,1,5.203274697493626,520.3274697493625,74,2021-12-06,call,dispersion,
2021-11-05,MRK,open,option,1,5.544067652370963,554.4067652370962,74,2021-12-06,put,dispersion,
2021-11-05,PM,open,option,2,2.7338683118926426,546.7736623785286,79,2021-12-06,call,dispersion,
2021-11-05,PM,open,option,2,2.701116426437565,540.223285287513,79,2021-12-06,put,dispersion,
2021-11-05,CSCO,open,option,3,1.6016217983642562,480.4865395092769,51,2021-12-06,call,dispersion,
2021-11-05,CSCO,open,option,4,1.2144517926964369,485.78071707857475,51,2021-12-06,put,dispersion,
2021-11-05,WFC,open,option,2,2.3934417651492303,478.6883530298461,46,2021-12-06,call,dispersion,
2021-11-05,WFC,open,option,2,1.9874788007415312,397.4957601483062,46,2021-12-06,put,dispersion,
2021-11-05,IBM,open,option,1,5.6345238966618965,563.4523896661897,106,2021-12-06,call,dispersion,
2021-11-05,IBM,open,option,1,5.305146841185568,530.5146841185568,106,2021-12-06,put,dispersion,
2021-11-05,ABT,open,option,1,4.183692586264783,418.3692586264783,117,2021-12-06,call,dispersion,
2021-11-05,ABT,open,option,1,4.026648351783884,402.66483517838833,117,2021-12-06,put,dispersion,
2021-11-05,LIN,open,option,1,9.268288488403527,926.8288488403527,316,2021-12-06,call,dispersion,
2021-11-05,LIN,open,option,1,8.246228700489155,824.6228700489155,316,2021-12-06,put,dispersion,
2021-11-05,GE,open,option,2,2.437085293161264,487.41705863225275,67,2021-12-06,call,dispersion,
2021-11-05,GE,open,option,1,2.6931856900313704,269.31856900313704,67,2021-12-06,put,dispersion,
2021-11-05,MCD,open,option,1,6.1334612638761286,613.3461263876129,235,2021-12-06,call,dispersion,
2021-11-05,MCD,open,option,1,5.552844063663002,555.2844063663002,235,2021-12-06,put,dispersion,
2021-11-05,PEP,open,option,1,3.3114467212962495,331.14467212962495,150,2021-12-06,call,dispersion,
2021-11-05,PEP,open,option,1,3.1186207984336676,311.86207984336676,150,2021-12-06,put,dispersion,
2021-11-05,ACN,open,option,1,11.225785294664405,1122.5785294664406,352,2021-12-06,call,dispersion,
2021-11-05,ACN,open,option,1,10.473376240341366,1047.3376240341368,352,2021-12-06,put,dispersion,
2021-11-05,TMO,open,option,1,20.95168139959327,2095.168139959327,611,2021-12-06,call,dispersion,
2021-11-05,TMO,open,option,1,19.54616908626639,1954.6169086266389,611,2021-12-06,put,dispersion,
2021-11-05,T,open,option,6,0.6777012802644027,406.6207681586416,15,2021-12-06,call,dispersion,
2021-11-05,T,open,option,16,0.2790640203145429,446.50243250326866,15,2021-12-06,put,dispersion,
2021-11-05,VZ,open,option,5,0.8279817716295881,413.99088581479407,43,2021-12-06,call,dispersion,
2021-11-05,VZ,open,option,3,1.2507798056596648,375.23394169789947,43,2021-12-06,put,dispersion,
2021-11-05,DIS,open,option,1,6.768941461783186,676.8941461783186,173,2021-12-06,call,dispersion,
2021-11-05,DIS,open,option,1,5.9885267416531605,598.8526741653161,173,2021-12-06,put,dispersion,
2021-11-05,PLTR,open,option,2,1.6351896096161074,327.03792192322146,26,2021-12-06,call,dispersion,
2021-11-05,PLTR,open,option,2,1.591062714301687,318.2125428603374,26,2021-12-06,put,dispersion,
2021-11-05,ISRG,open,option,1,13.98715084519273,1398.715084519273,365,2021-12-06,call,dispersion,
2021-11-05,ISRG,open,option,1,13.417664915478468,1341.7664915478467,365,2021-12-06,put,dispersion,
2021-11-05,QCOM,open,option,1,10.307091695320509,1030.709169532051,151,2021-12-06,call,dispersion,
2021-11-05,QCOM,open,option,1,10.01985618183258,1001.985618183258,151,2021-12-06,put,dispersion,
2021-11-05,ADBE,open,option,1,29.1037403878139,2910.37403878139,663,2021-12-06,call,dispersion,
2021-11-05,ADBE,open,option,1,28.258533854171162,2825.8533854171164,663,2021-12-06,put,dispersion,
2021-11-05,RTX,open,option,1,2.2678690614414947,226.78690614414947,84,2021-12-06,call,dispersion,
2021-11-05,RTX,open,option,1,2.222244332724401,222.22443327244008,84,2021-12-06,put,dispersion,
2021-11-05,NOW,open,option,1,35.314548018516064,3531.454801851606,692,2021-12-06,call,dispersion,
2021-11-05,NOW,open,option,1,34.130083962214826,3413.0083962214826,692,2021-12-06,put,dispersion,
2021-11-05,GS,open,option,1,14.618605658710464,1461.8605658710464,372,2021-12-06,call,dispersion,
2021-11-05,GS,open,option,1,14.460090973526889,1446.009097352689,372,2021-12-06,put,dispersion,
2021-11-05,AMGN,open,option,1,5.870386266899018,587.0386266899018,191,2021-12-06,call,dispersion,
2021-11-05,AMGN,open,option,1,5.301197670400143,530.1197670400143,191,2021-12-06,put,dispersion,
2021-11-08,NVDA,close,option,-30,1.9319159325213207,-5795.747797563962,30,2021-12-06,put,dispersion,stop_loss
2021-11-08,TSLA,close,option,-1,22.245001781490714,-2224.5001781490714,410,2021-12-06,call,dispersion,stop_loss
2021-11-08,XOM,close,option,-5,1.6514271885158855,-825.7135942579428,57,2021-12-06,put,dispersion,stop_loss
2021-11-08,UNH,close,option,-1,12.32856807537533,-1232.8568075375329,434,2021-12-06,put,dispersion,stop_loss
2021-11-08,WMT,close,option,-9,0.7714441057776114,-694.2996951998502,48,2021-12-06,call,dispersion,stop_loss
2021-11-08,CRM,close,option,-1,6.61417322224159,-661.417322224159,306,2021-12-06,put,dispersion,stop_loss
2021-11-08,LIN,close,option,-1,6.227479361274618,-622.7479361274618,316,2021-12-06,put,dispersion,stop_loss
2021-11-08,PEP,close,option,-1,2.9497024734716035,-294.97024734716035,148,2021-12-06,call,dispersion,stop_loss
2021-11-08,VZ,close,option,-5,0.7249592595126586,-362.4796297563293,42,2021-12-06,put,dispersion,stop_loss
2021-11-08,ISRG,close,option,-1,11.230714772051215,-1123.0714772051215,363,2021-12-06,put,dispersion,stop_loss
2021-11-08,NOW,close,option,-1,29.716585873364465,-2971.6585873364465,702,2021-12-06,call,dispersion,stop_loss
2021-11-08,AMGN,close,option,-1,4.435249562040411,-443.52495620404113,192,2021-12-06,call,dispersion,stop_loss
2021-11-08,AAPL,close,option,-18,3.8026721533461654,-6844.809876023098,149,2021-12-06,call,dispersion,stop_loss
2021-11-08,NVDA,close,option,-29,1.9319159325213207,-5602.55620431183,30,2021-12-06,put,dispersion,stop_loss
2021-11-08,AMZN,close,option,-6,6.225551862795129,-3735.3311176770776,176,2021-12-06,call,dispersion,stop_loss
2021-11-08,TSLA,close,option,-1,23.329125381428867,-2332.9125381428867,407,2021-12-06,call,dispersion,stop_loss
2021-11-08,JPM,close,option,-3,4.169202195034856,-1250.7606585104568,153,2021-12-06,put,dispersion,stop_loss
2021-11-08,LLY,close,option,-1,8.77484398362543,-877.4843983625431,256,2021-12-06,call,dispersion,stop_loss
2021-11-08,V,close,option,-1,9.016795048363306,-901.6795048363306,211,2021-12-06,put,dispersion,stop_loss
2021-11-08,XOM,close,option,-5,1.6514271885158855,-825.7135942579428,57,2021-12-06,put,dispersion,stop_loss
2021-11-08,UNH,close,option,-1,11.883279833247713,-1188.3279833247711,433,2021-12-06,put,dispersion,stop_loss
2021-11-08,COST,close,option,-1,10.956939278102482,-1095.6939278102482,491,2021-12-06,call,dispersion,stop_loss
2021-11-08,PG,close,option,-3,2.2242779266015944,-667.2833779804783,135,2021-12-06,call,dispersion,stop_loss
2021-11-08,ABBV,close,option,-3,2.5354792401796473,-760.6437720538942,104,2021-12-06,call,dispersion,stop_loss
2021-11-08,WMT,close,option,-10,0.7714441057776114,-771.4441057776114,48,2021-12-06,call,dispersion,stop_loss
2021-11-08,BAC,close,option,-4,1.328598647303906,-531.4394589215624,43,2021-12-06,put,dispersion,stop_loss
2021-11-08,KO,close,option,-6,0.8334698597483978,-500.0819158490387,51,2021-12-06,call,dispersion,stop_loss
2021-11-08,CRM,close,option,-1,6.61417322224159,-661.417322224159,306,2021-12-06,put,dispersion,stop_loss
2021-11-08,CVX,close,option,-2,2.5069036837528103,-501.38073675056205,100,2021-12-06,put,dispersion,stop_loss
2021-11-08,PM,close,option,-2,2.1724703155877947,-434.49406311755894,79,2021-12-06,call,dispersion,stop_loss
2021-11-08,ABT,close,option,-1,2.808956013598518,-280.8956013598518,117,2021-12-06,put,dispersion,stop_loss
2021-11-08,LIN,close,option,-1,6.227479361274618,-622.7479361274618,316,2021-12-06,put,dispersion,stop_loss
2021-11-08,MCD,close,option,-1,5.374103494327343,-537.4103494327344,235,2021-12-06,call,dispersion,stop_loss
2021-11-08,PEP,close,option,-1,2.160354768203611,-216.03547682036108,150,2021-12-06,call,dispersion,stop_loss
2021-11-08,TMO,close,option,-1,15.130077235337552,-1513.0077235337553,611,2021-12-06,put,dispersion,stop_loss
2021-11-08,T,close,option,-6,0.586025662329396,-351.6153973976376,15,2021-12-06,call,dispersion,stop_loss
2021-11-08,PLTR,close,option,-2,1.2529138849678532,-250.58277699357063,26,2021-12-06,put,dispersion,stop_loss
2021-11-08,QCOM,close,option,-1,8.87015424757567,-887.015424757567,151,2021-12-06,put,dispersion,stop_loss
2021-11-08,ADBE,close,option,-1,24.884317849365118,-2488.4317849365116,663,2021-12-06,put,dispersion,stop_loss
2021-11-08,AMGN,close,option,-1,4.860695031846518,-486.0695031846518,191,2021-12-06,call,dispersion,stop_loss
2021-11-09,PLTR,close,option,-2,1.2318524715947614,-246.3704943189523,26,2021-12-06,call,dispersion,stop_loss
2021-11-09,PLTR,close,option,-2,1.2318524715947614,-246.3704943189523,26,2021-12-06,call,dispersion,stop_loss
2021-11-09,SPY,open,option,-72,9.596678230665617,-69096.08326079244,444,2021-12-09,call,dispersion,
2021-11-09,SPY,open,option,-82,8.474684062914122,-69492.4093158958,444,2021-12-09,put,dispersion,
2021-11-09,AAPL,open,option,14,5.088507089078973,7123.909924710562,148,2021-12-09,call,dispersion,
2021-11-09,AAPL,open,option,15,4.6289733479401605,6943.46002191024,148,2021-12-09,put,dispersion,
2021-11-09,NVDA,open,option,25,2.601853301223036,6504.633253057589,31,2021-12-09,call,dispersion,
2021-11-09,NVDA,open,option,22,2.9513974551028976,6493.074401226375,31,2021-12-09,put,dispersion,
2021-11-09,MSFT,open,option,5,12.811361671545598,6405.680835772799,326,2021-12-09,call,dispersion,
2021-11-09,MSFT,open,option,5,12.070558694008099,6035.27934700405,326,2021-12-09,put,dispersion,
2021-11-09,AMZN,open,option,4,8.682525132355693,3473.010052942277,179,2021-12-09,call,dispersion,
